NRO_REGISTRO,RUC,RAZON,DEPARTAMENTO,PROVINCIA,DISTRITO,DIRECCION,FCHA_REGISTRO,COD_PRODUCTO,PRODUCTO,PRECIO_VENTA,UNIDAD,CODIGO_OSINERG,ACTIVIDAD,COD_ACTIVIDAD,MARCA
0047-DMAY-15-2005,20100128218,PETROLEOS DEL PERU PETROPERU SA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,AV ANDRES AVELINO CACERES 1082,2026-08-04 08:55:19,124,GASOLINA REGULAR,18.61,Galones,42298,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
0047-DMAY-15-2005,20100128218,PETROLEOS DEL PERU PETROPERU SA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,AV ANDRES AVELINO CACERES 1082,2026-08-04 08:55:19,125,GASOLINA PREMIUM,18.77,Galones,42298,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
0047-DMAY-15-2005,20100128218,PETROLEOS DEL PERU PETROPERU SA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,AV ANDRES AVELINO CACERES 1082,2026-08-04 08:55:19,40,Diesel B5 S-50 UV,20.99,Galones,42298,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
0047-DMAY-15-2005,20100128218,PETROLEOS DEL PERU PETROPERU SA,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,AV ANDRES AVELINO CACERES 1082,2026-08-04 08:55:19,45,Diesel B5 S-50,21.83,Galones,42298,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
104273-048-150723,20553167672,NUMAY S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 00:06:57,126,GASOHOL REGULAR,18.52,Galones,104273,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
104273-048-150723,20553167672,NUMAY S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 00:06:57,127,GASOHOL PREMIUM,18.93,Galones,104273,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
104273-048-150723,20553167672,NUMAY S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 00:06:57,40,Diesel B5 S-50 UV,23.63,Galones,104273,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
104273-048-150723,20553167672,NUMAY S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-08-04 00:06:57,45,Diesel B5 S-50,25.2,Galones,104273,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
104323-048-110723,20553167672,NUMAY S.A.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-08-04 07:46:13,126,GASOHOL REGULAR,18.52,Galones,104323,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
104323-048-110723,20553167672,NUMAY S.A.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-08-04 07:46:13,127,GASOHOL PREMIUM,18.93,Galones,104323,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
104323-048-110723,20553167672,NUMAY S.A.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-08-04 07:46:13,40,Diesel B5 S-50 UV,23.64,Galones,104323,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
104323-048-110723,20553167672,NUMAY S.A.,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-08-04 07:46:13,45,Diesel B5 S-50,25.2,Galones,104323,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105608-048-120723,20553167672,NUMAY S.A.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,CARRETERA PLAYA LOS LOBOS KM 05,2026-08-04 07:39:17,126,GASOHOL REGULAR,18.6,Galones,105608,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105608-048-120723,20553167672,NUMAY S.A.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,CARRETERA PLAYA LOS LOBOS KM 05,2026-08-04 07:39:17,40,Diesel B5 S-50 UV,23.69,Galones,105608,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105608-048-120723,20553167672,NUMAY S.A.,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,CARRETERA PLAYA LOS LOBOS KM 05,2026-08-04 07:39:17,45,Diesel B5 S-50,25.26,Galones,105608,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105609-048-140723,20553167672,NUMAY S.A.,ANCASH,SANTA,CHIMBOTE,BREA Y PARIÑAS KM 421,2026-08-04 09:38:42,126,GASOHOL REGULAR,18.7,Galones,105609,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105609-048-140723,20553167672,NUMAY S.A.,ANCASH,SANTA,CHIMBOTE,BREA Y PARIÑAS KM 421,2026-08-04 09:38:42,40,Diesel B5 S-50 UV,23.53,Galones,105609,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105609-048-140723,20553167672,NUMAY S.A.,ANCASH,SANTA,CHIMBOTE,BREA Y PARIÑAS KM 421,2026-08-04 09:38:42,45,Diesel B5 S-50,25.1,Galones,105609,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105610-048-060723,20553167672,NUMAY S.A.,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-14 10:06:38,126,GASOHOL REGULAR,15.83,Galones,105610,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105610-048-060723,20553167672,NUMAY S.A.,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-14 10:06:38,127,GASOHOL PREMIUM,16.05,Galones,105610,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105610-048-060723,20553167672,NUMAY S.A.,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-14 10:06:38,40,Diesel B5 S-50 UV,18.43,Galones,105610,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105610-048-060723,20553167672,NUMAY S.A.,ICA,PISCO,SAN ANDRES,"CALLE GENARO MEDRANO S/N, CARRETERA PISCO PARACAS KM. 11.5",2026-07-14 10:06:38,45,Diesel B5 S-50,20,Galones,105610,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105611-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA - NUMAY S.A.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA  SULLANA KM.  4.38 ZONA INDUSTRIAL PIURA,2026-08-04 07:27:41,126,GASOHOL REGULAR,18.25,Galones,105611,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105611-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA - NUMAY S.A.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA  SULLANA KM.  4.38 ZONA INDUSTRIAL PIURA,2026-08-04 07:27:41,127,GASOHOL PREMIUM,18.92,Galones,105611,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105611-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA - NUMAY S.A.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA  SULLANA KM.  4.38 ZONA INDUSTRIAL PIURA,2026-08-04 07:27:41,40,Diesel B5 S-50 UV,23.86,Galones,105611,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105611-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA - NUMAY S.A.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA  SULLANA KM.  4.38 ZONA INDUSTRIAL PIURA,2026-08-04 07:27:41,45,Diesel B5 S-50,25.43,Galones,105611,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105612-048-110723,20553167672,NUMAY S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,JR. PACASMAYO N° 16,2026-08-04 07:43:05,126,GASOHOL REGULAR,18.87,Galones,105612,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105612-048-110723,20553167672,NUMAY S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,JR. PACASMAYO N° 16,2026-08-04 07:43:05,127,GASOHOL PREMIUM,20.22,Galones,105612,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105612-048-110723,20553167672,NUMAY S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,JR. PACASMAYO N° 16,2026-08-04 07:43:05,40,Diesel B5 S-50 UV,24.52,Galones,105612,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105612-048-110723,20553167672,NUMAY S.A.,LA LIBERTAD,TRUJILLO,SALAVERRY,JR. PACASMAYO N° 16,2026-08-04 07:43:05,45,Diesel B5 S-50,26.08,Galones,105612,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105613-048-090723,20553167672,NUMAY S.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2",2026-08-04 09:02:16,127,GASOHOL PREMIUM,20.12,Galones,105613,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105613-048-090723,20553167672,NUMAY S.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2",2026-08-04 09:02:16,40,Diesel B5 S-50 UV,24.54,Galones,105613,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105613-048-090723,20553167672,NUMAY S.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2",2026-08-04 09:02:16,45,Diesel B5 S-50,26.11,Galones,105613,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105614-048-050723,20553167672,NUMAY S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 07:32:19,126,GASOHOL REGULAR,19.31,Galones,105614,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105614-048-050723,20553167672,NUMAY S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 07:32:19,127,GASOHOL PREMIUM,19.85,Galones,105614,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105614-048-050723,20553167672,NUMAY S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 07:32:19,40,Diesel B5 S-50 UV,24.29,Galones,105614,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105614-048-050723,20553167672,NUMAY S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-08-04 07:32:19,45,Diesel B5 S-50,25.86,Galones,105614,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105920-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA - NUMAY S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-08-04 07:29:52,126,GASOHOL REGULAR,18.14,Galones,105920,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105920-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA - NUMAY S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-08-04 07:29:52,127,GASOHOL PREMIUM,18.72,Galones,105920,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105920-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA - NUMAY S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-08-04 07:29:52,40,Diesel B5 S-50 UV,23.66,Galones,105920,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105920-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA - NUMAY S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-08-04 07:29:52,45,Diesel B5 S-50,25.23,Galones,105920,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105922-048-190723,20553167672,NUMAY S.A.,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO N° 445-460 - NUEVA VICTORIA,2026-08-04 09:40:28,126,GASOHOL REGULAR,18.38,Galones,105922,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105922-048-190723,20553167672,NUMAY S.A.,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO N° 445-460 - NUEVA VICTORIA,2026-08-04 09:40:28,127,GASOHOL PREMIUM,18.82,Galones,105922,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105922-048-190723,20553167672,NUMAY S.A.,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO N° 445-460 - NUEVA VICTORIA,2026-08-04 09:40:28,40,Diesel B5 S-50 UV,23.86,Galones,105922,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
105922-048-190723,20553167672,NUMAY S.A.,LIMA,BARRANCA,SUPE PUERTO,CALLE CALLAO N° 445-460 - NUEVA VICTORIA,2026-08-04 09:40:28,45,Diesel B5 S-50,25.43,Galones,105922,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
107594-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G ,2026-08-04 08:24:17,126,GASOHOL REGULAR,20.11,Galones,107594,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
107594-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G ,2026-08-04 08:24:17,40,Diesel B5 S-50 UV,24.92,Galones,107594,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
107594-048-130723,20553167672,NUMAY SOCIEDAD ANONIMA,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G ,2026-08-04 08:24:17,45,Diesel B5 S-50,26.49,Galones,107594,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
107595-048-170723,20553167672,NUMAY SOCIEDAD ANONIMA,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA S/N.,2026-08-04 09:03:11,126,GASOHOL REGULAR,20.33,Galones,107595,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
107595-048-170723,20553167672,NUMAY SOCIEDAD ANONIMA,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA S/N.,2026-08-04 09:03:11,40,Diesel B5 S-50 UV,24.86,Galones,107595,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
107595-048-170723,20553167672,NUMAY SOCIEDAD ANONIMA,CUSCO,CUSCO,SAN JERONIMO,OSCOLLOPAMPA S/N.,2026-08-04 09:03:11,45,Diesel B5 S-50,26.43,Galones,107595,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
109671-048-070625,20503840121,REPSOL COMERCIAL SAC,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G,2026-08-09 00:05:06,124,GASOLINA REGULAR,28.2,Galones,109671,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
109671-048-070625,20503840121,REPSOL COMERCIAL SAC,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G,2026-08-09 00:05:06,126,GASOHOL REGULAR,26.28,Galones,109671,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
109671-048-070625,20503840121,REPSOL COMERCIAL SAC,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G,2026-08-09 00:05:06,40,Diesel B5 S-50 UV,29.14,Galones,109671,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
109671-048-070625,20503840121,REPSOL COMERCIAL SAC,PUNO,SAN ROMAN,JULIACA,URBANIZACIÓN ZONA INDUSTRIAL TAPARACHI CARRETERA KM 2.5 ZONA 1 BLOQUE G,2026-08-09 00:05:06,45,Diesel B5 S-50,27.57,Galones,109671,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112492-048-270426,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-07-17 12:00:11,126,GASOHOL REGULAR,13.34,Galones,112492,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112492-048-270426,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-07-17 12:00:11,127,GASOHOL PREMIUM,13.5,Galones,112492,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112492-048-270426,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-07-17 12:00:11,40,Diesel B5 S-50 UV,15.81,Galones,112492,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112492-048-270426,20554545743,CORPORACION PRIMAX S.A.,PROV. CONST. DEL CALLAO,PROV. CONST. DEL CALLAO,CALLAO,AV. NESTOR GAMBETTA N° 1265,2026-07-17 12:00:12,45,Diesel B5 S-50,17.14,Galones,112492,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112541-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-17 12:00:12,12,PETRÓLEO INDUSTRIAL Nº 6,13.63,Galones,112541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112541-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-17 12:00:12,124,GASOLINA REGULAR,13.56,Galones,112541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112541-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-17 12:00:13,125,GASOLINA PREMIUM,13.74,Galones,112541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112541-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-17 12:00:13,126,GASOHOL REGULAR,13.23,Galones,112541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112541-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-17 12:00:14,127,GASOHOL PREMIUM,13.43,Galones,112541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112541-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-17 12:00:14,40,Diesel B5 S-50 UV,16.32,Galones,112541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112541-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,TALARA,PARIÑAS,ZONA INDUSTRIAL S/N TABLAZO  PLANTA DE ABASTECIMIENTO TALARA,2026-07-17 12:00:15,45,Diesel B5 S-50,16.85,Galones,112541,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112542-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA - SULLANA KM 4.38 ZONA INDUSTRIAL PIURA,2026-07-17 12:00:15,126,GASOHOL REGULAR,13.33,Galones,112542,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112542-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA - SULLANA KM 4.38 ZONA INDUSTRIAL PIURA,2026-07-17 12:00:15,127,GASOHOL PREMIUM,13.6,Galones,112542,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112542-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA - SULLANA KM 4.38 ZONA INDUSTRIAL PIURA,2026-07-17 12:00:16,40,Diesel B5 S-50 UV,16.49,Galones,112542,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112542-048-120226,20554545743,CORPORACION PRIMAX S.A.,PIURA,PIURA,VEINTISEIS DE OCTUBRE,CARRETERA PIURA - SULLANA KM 4.38 ZONA INDUSTRIAL PIURA,2026-07-17 12:00:16,45,Diesel B5 S-50,17.02,Galones,112542,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112543-048-170226,20554545743,CORPORACION PRIMAX S.A. ,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-17 12:00:16,12,PETRÓLEO INDUSTRIAL Nº 6,13.4,Galones,112543,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112543-048-170226,20554545743,CORPORACION PRIMAX S.A. ,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-17 12:00:17,126,GASOHOL REGULAR,13.34,Galones,112543,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112543-048-170226,20554545743,CORPORACION PRIMAX S.A. ,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-17 12:00:18,127,GASOHOL PREMIUM,13.5,Galones,112543,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112543-048-170226,20554545743,CORPORACION PRIMAX S.A. ,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-17 12:00:18,13,PETRÓLEO INDUSTRIAL Nº 500,13.19,Galones,112543,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112543-048-170226,20554545743,CORPORACION PRIMAX S.A. ,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-17 12:00:18,40,Diesel B5 S-50 UV,15.81,Galones,112543,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112543-048-170226,20554545743,CORPORACION PRIMAX S.A. ,LIMA,LIMA,LURIN,CARRETERA PANAMERICANA SUR KM. 26.5,2026-07-17 12:00:19,45,Diesel B5 S-50,17.14,Galones,112543,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112565-048-170226,20554545743,CORPORACIÓN PRIMAX S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-07-17 12:00:19,126,GASOHOL REGULAR,13.79,Galones,112565,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112565-048-170226,20554545743,CORPORACIÓN PRIMAX S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-07-17 12:00:19,40,Diesel B5 S-50 UV,16.87,Galones,112565,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112565-048-170226,20554545743,CORPORACIÓN PRIMAX S.A.,AREQUIPA,ISLAY,MOLLENDO,"CALLE APURÍMAC S/N, ZONA INDUSTRIAL INCLÁN",2026-07-17 12:00:20,45,Diesel B5 S-50,18.2,Galones,112565,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112566-048-140825,20554545743,CORPORACION PRIMAX S.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2",2026-07-17 12:00:20,127,GASOHOL PREMIUM,14.51,Galones,112566,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112566-048-140825,20554545743,CORPORACION PRIMAX S.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2",2026-07-17 12:00:20,40,Diesel B5 S-50 UV,17.08,Galones,112566,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112566-048-140825,20554545743,CORPORACION PRIMAX S.A.,MOQUEGUA,ILO,ILO,"AV. MARIANO LINO URQUIETA 1003, URB. SECTOR 2",2026-07-17 12:00:21,45,Diesel B5 S-50,18.41,Galones,112566,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
112602-048-190326,20554545743,CORPORACION PRIMAX S.A.,ANCASH,SANTA,CHIMBOTE,"CALLE N° 3, N° 110, ZONA INDUSTRIAL GRAN TRAPECIO",2026-07-17 12:00:21,12,PETRÓLEO INDUSTRIAL Nº 6,13.67,Galones,112602,DISTRIBUIDOR MAYORISTA DE COMBUSTIBLES LIQUIDOS,048,
