codigo_siniestro,fecha,anio,dia_semana,hora,hora_num,provincia,distrito,zona,tipo_via,clase_siniestro,causa_principal,cantidad_fallecidos,cantidad_lesionados,latitud,longitud
A-2022-05-257,2022-05-14,2022,SABADO,12:30,12,LIMA,SANTIAGO DE SURCO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.128314,-76.995101
A-2022-05-258,2022-05-15,2022,DOMINGO,20:20,20,LIMA,CHORRILLOS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.160096,-77.018885
A-2022-05-259,2022-05-16,2022,LUNES,10:20,10,LIMA,CARABAYLLO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.843676,-77.042521
A-2022-05-196,2022-05-17,2022,MARTES,02:40,2,LIMA,RIMAC,URBANA,ALAMEDA,ESPECIAL,EN PROCESO DE INVESTIGACIÓN,1,0,-12.033891,-77.025834
A-2022-05-260,2022-05-18,2022,MIERCOLES,05:40,5,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.97259,-76.99189
A-2022-05-261,2022-05-22,2022,DOMINGO,10:00,10,LIMA,COMAS,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.947209,-77.060735
A-2022-05-262,2022-05-23,2022,LUNES,19:30,19,LIMA,LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.976982,-77.07243
A-2022-05-197,2022-05-23,2022,LUNES,23:00,23,LIMA,PACHACAMAC,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.101235,-76.878056
A-2022-05-263,2022-05-24,2022,MARTES,05:40,5,LIMA,ATE,URBANA,CARRETERA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.031148,-76.892109
A-2022-05-264,2022-05-26,2022,JUEVES,09:50,9,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.963306,-77.008072
A-2022-05-265,2022-05-27,2022,VIERNES,06:15,6,LIMA,SAN JUAN DE MIRAFLORES,URBANA,AVENIDA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,1,1,-12.18605,-76.97927
A-2022-05-266,2022-05-28,2022,SABADO,16:40,16,LIMA,LURIN,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.27257,-76.873766
A-2022-05-267,2022-05-30,2022,LUNES,05:30,5,LIMA,LURIN,URBANA,AVENIDA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.2535,-76.9012
A-2022-05-167,2022-05-30,2022,LUNES,06:00,6,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.996399,-77.126222
A-2022-05-268,2022-05-31,2022,MARTES,13:00,13,LIMA,LOS OLIVOS,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.933205,-77.080474
A-2022-06-260,2022-06-01,2022,MIERCOLES,07:00,7,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.16071,-76.94065
A-2022-06-262,2022-06-01,2022,MIERCOLES,11:40,11,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.16706,-76.949913
A-2022-06-261,2022-06-01,2022,MIERCOLES,13:30,13,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.023962,-77.080476
A-2022-06-263,2022-06-02,2022,JUEVES,18:10,18,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.195384,-76.959065
A-2022-06-217,2022-06-05,2022,DOMINGO,12:00,12,LIMA,ATE,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.022756,-76.911904
A-2022-06-216,2022-06-05,2022,DOMINGO,03:00,3,LIMA,CHORRILLOS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.19591,-77.00062
A-2022-06-215,2022-06-05,2022,DOMINGO,08:00,8,LIMA,CARABAYLLO,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-11.88093,-77.02161
A-2022-06-264,2022-06-06,2022,LUNES,09:15,9,LIMA,SANTIAGO DE SURCO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.131478,-76.999405
A-2022-06-214,2022-06-06,2022,LUNES,09:45,9,LIMA,SAN JUAN DE LURIGANCHO,RURAL,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.883624,-76.955034
A-2022-06-94,2022-06-07,2022,MARTES,17:30,17,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO,IMPRUDENCIA DEL PEATÓN,1,0,-12.03166,-77.127419
A-2022-06-213,2022-06-07,2022,MARTES,19:45,19,LIMA,CIENEGUILLA,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.100449,-76.792255
A-2022-06-212,2022-06-09,2022,JUEVES,15:30,15,LIMA,LA VICTORIA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.065613,-77.004418
A-2022-06-211,2022-06-16,2022,JUEVES,01:30,1,LIMA,LIMA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.046334,-77.037608
A-2022-06-210,2022-06-16,2022,JUEVES,09:00,9,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.217266,-76.954835
A-2022-06-209,2022-06-17,2022,VIERNES,03:00,3,LIMA,LA VICTORIA,URBANA,JIRÓN,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.068373,-77.009708
A-2022-06-206,2022-06-18,2022,SABADO,06:15,6,LIMA,ANCON,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-11.783714,-77.155845
A-2022-06-205,2022-06-18,2022,SABADO,09:00,9,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.02443,-77.051427
A-2022-06-207,2022-06-18,2022,SABADO,20:20,20,LIMA,SANTA ANITA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.036156,-76.960575
A-2022-06-208,2022-06-18,2022,SABADO,23:00,23,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.016035,-76.965532
A-2022-06-203,2022-06-19,2022,DOMINGO,06:00,6,LIMA,LA VICTORIA,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.064423,-77.027764
A-2022-06-202,2022-06-19,2022,DOMINGO,22:50,22,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.84886,-77.09431
A-2022-06-204,2022-06-19,2022,DOMINGO,03:00,3,LIMA,LURIGANCHO,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.021297,-76.925341
A-2022-06-201,2022-06-21,2022,MARTES,15:50,15,LIMA,LOS OLIVOS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,4,-11.962559,-77.080604
A-2022-06-200,2022-06-21,2022,MARTES,06:40,6,LIMA,LOS OLIVOS,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.949958,-77.084042
A-2022-06-199,2022-06-21,2022,MARTES,00:30,0,LIMA,SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.14478,-76.98172
A-2022-06-198,2022-06-25,2022,SABADO,12:00,12,LIMA,ATE,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.034892,-76.931682
A-2022-06-196,2022-06-26,2022,DOMINGO,18:45,18,LIMA,SAN JUAN DE MIRAFLORES,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.175226,-76.977746
A-2022-06-193,2022-06-27,2022,LUNES,01:00,1,LIMA,EL AGUSTINO,RURAL,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.031869,-76.988486
A-2022-06-194,2022-06-27,2022,LUNES,02:00,2,LIMA,CHACLACAYO,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.978428,-76.782079
A-2022-06-195,2022-06-27,2022,LUNES,03:40,3,LIMA,SAN BORJA,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.111403,-76.995903
A-2022-06-191,2022-06-28,2022,MARTES,05:48,5,LIMA,LURIN,RURAL,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.250331,-76.930513
A-2022-06-192,2022-06-28,2022,MARTES,13:45,13,LIMA,VILLA EL SALVADOR,RURAL,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,2,2,-12.222231,-76.974442
A-2022-06-188,2022-06-30,2022,JUEVES,06:46,6,LIMA,ANCON,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.770736,-77.15902
A-2022-06-190,2022-06-30,2022,JUEVES,00:50,0,LIMA,MIRAFLORES,URBANA,OTRO,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.127245,-77.037109
A-2022-06-189,2022-06-30,2022,JUEVES,01:00,1,LIMA,LURIN,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.254755,-76.924147
A-2022-07-186,2022-07-02,2022,SABADO,01:30,1,LIMA,LURIN,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.2439,-76.909518
A-2022-07-187,2022-07-02,2022,SABADO,02:50,2,LIMA,PUEBLO LIBRE,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.078181,-77.080338
A-2022-07-3,2022-07-03,2022,DOMINGO,10:30,10,CALLAO,CALLAO,URBANA,AVENIDA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.062088,-77.142767
A-2022-07-185,2022-07-04,2022,LUNES,03:50,3,LIMA,BARRANCO,URBANA,OTRO,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.152215,-77.02446
A-2022-07-183,2022-07-05,2022,MARTES,11:00,11,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.991583,-77.107768
A-2022-07-184,2022-07-05,2022,MARTES,05:45,5,LIMA,CHORRILLOS,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.189429,-77.007245
A-2022-07-180,2022-07-05,2022,MARTES,22:45,22,LIMA,RIMAC,URBANA,AVENIDA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.030284,-77.029465
A-2022-07-198,2022-07-07,2022,JUEVES,13:58,13,LIMA,MIRAFLORES,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.129913,-77.026447
A-2022-07-179,2022-07-08,2022,VIERNES,05:55,5,LIMA,MIRAFLORES,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.123954,-77.004534
A-2022-07-178,2022-07-10,2022,DOMINGO,18:20,18,LIMA,SANTA ANITA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.040451,-76.964255
A-2022-07-238,2022-07-12,2022,MARTES,12:30,12,CALLAO,CALLAO,URBANA,CALLE,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.021652,-77.1366
A-2022-07-177,2022-07-12,2022,MARTES,23:45,23,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.031978,-77.075017
A-2022-07-176,2022-07-13,2022,MIERCOLES,04:15,4,LIMA,SAN JUAN DE MIRAFLORES,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.156406,-76.966686
A-2022-07-175,2022-07-13,2022,MIERCOLES,17:39,17,LIMA,CHORRILLOS,URBANA,AVENIDA,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.189487,-77.014457
A-2022-07-172,2022-07-16,2022,SABADO,14:30,14,LIMA,INDEPENDENCIA,URBANA,CALLE,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.974441,-77.055803
A-2022-07-173,2022-07-17,2022,DOMINGO,00:00,0,LIMA,RIMAC,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.041446,-77.032747
A-2022-07-171,2022-07-18,2022,LUNES,04:30,4,LIMA,VILLA EL SALVADOR,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.195246,-76.972876
A-2022-07-170,2022-07-19,2022,MARTES,20:00,20,LIMA,SANTA ANITA,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.042063,-76.965757
A-2022-07-169,2022-07-20,2022,MIERCOLES,11:30,11,LIMA,SAN JUAN DE MIRAFLORES,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.167517,-76.978599
A-2022-07-168,2022-07-23,2022,SABADO,16:00,16,LIMA,CARABAYLLO,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.856793,-77.043706
A-2022-07-165,2022-07-24,2022,DOMINGO,17:00,17,LIMA,SANTA ROSA,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.820244,-77.164711
A-2022-07-164,2022-07-24,2022,DOMINGO,20:00,20,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.213319,-76.936672
A-2022-07-161,2022-07-26,2022,MARTES,14:05,14,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.963909,-77.092627
A-2022-07-275,2022-07-27,2022,MIERCOLES,11:50,11,LIMA,LURIN,URBANA,CARRETERA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.283256,-76.878624
A-2022-07-162,2022-07-27,2022,MIERCOLES,22:30,22,LIMA,SAN MIGUEL,URBANA,OTRO,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,1,-12.089397,-77.089552
A-2022-07-163,2022-07-28,2022,JUEVES,16:20,16,LIMA,RIMAC,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.041213,-77.032895
A-2022-07-160,2022-07-29,2022,VIERNES,05:40,5,LIMA,CARABAYLLO,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.86221,-77.055719
A-2022-07-276,2022-07-31,2022,DOMINGO,22:50,22,LIMA,LURIN,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,2,6,-12.250281,-76.930691
A-2022-08-1,2022-08-02,2022,MARTES,06:35,6,CALLAO,CALLAO,URBANA,AVENIDA,CHOQUE,NEGLIGENCIA DEL CONDUCTOR,1,0,-12.049843,-77.114163
A-2022-08-170,2022-08-04,2022,JUEVES,15:00,15,LIMA,LA VICTORIA,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.064386,-77.029218
A-2022-08-2,2022-08-04,2022,JUEVES,23:00,23,CALLAO,VENTANILLA,URBANA,CARRETERA,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,1,-11.889928,-77.126052
A-2022-08-169,2022-08-05,2022,VIERNES,18:50,18,LIMA,SANTA ANITA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.040578,-76.982714
A-2022-08-168,2022-08-07,2022,DOMINGO,22:50,22,LIMA,CHACLACAYO,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.973726,-76.76031
A-2022-08-167,2022-08-08,2022,LUNES,08:30,8,LIMA,ANCON,RURAL,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.729108,-77.164855
A-2022-08-102,2022-08-09,2022,MARTES,06:15,6,CALLAO,CALLAO,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.995371,-77.125879
A-2022-08-165,2022-08-10,2022,MIERCOLES,06:45,6,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.014406,-77.011683
A-2022-08-166,2022-08-10,2022,MIERCOLES,07:30,7,LIMA,PUNTA HERMOSA,RURAL,AVENIDA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,2,0,-12.330224,-76.815202
A-2022-08-163,2022-08-11,2022,JUEVES,00:05,0,LIMA,LOS OLIVOS,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.995092,-77.076623
A-2022-08-164,2022-08-11,2022,JUEVES,04:30,4,LIMA,CHORRILLOS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.166325,-77.026795
A-2022-08-162,2022-08-12,2022,VIERNES,19:20,19,LIMA,SAN JUAN DE LURIGANCHO,URBANA,JIRÓN,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.022577,-77.001747
A-2022-08-160,2022-08-13,2022,SABADO,17:15,17,LIMA,SANTA ANITA,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.056117,-76.96797
A-2022-08-155,2022-08-13,2022,SABADO,18:00,18,LIMA,CARABAYLLO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,3,-11.845476,-77.000803
A-2022-08-157,2022-08-14,2022,DOMINGO,10:30,10,LIMA,COMAS,URBANA,AVENIDA,VOLCADURA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.905806,-77.042922
A-2022-08-159,2022-08-14,2022,DOMINGO,22:20,22,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.169856,-76.949848
A-2022-08-161,2022-08-14,2022,DOMINGO,05:20,5,LIMA,CARABAYLLO,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-11.893833,-77.040706
A-2022-08-158,2022-08-14,2022,DOMINGO,05:30,5,LIMA,VILLA EL SALVADOR,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.24079,-76.947068
A-2022-08-156,2022-08-15,2022,LUNES,00:20,0,LIMA,MAGDALENA DEL MAR,URBANA,OTRO,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.103738,-77.064008
A-2022-08-154,2022-08-17,2022,MIERCOLES,06:40,6,LIMA,VILLA MARIA DEL TRIUNFO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,2,0,-12.159876,-76.939373
A-2022-08-153,2022-08-19,2022,VIERNES,03:40,3,LIMA,LOS OLIVOS,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.971735,-77.0756
A-2022-08-150,2022-08-19,2022,VIERNES,15:50,15,LIMA,ATE,URBANA,CALLE,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.030553,-76.925873
A-2022-08-151,2022-08-20,2022,SABADO,18:20,18,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.962939,-76.981688
A-2022-08-152,2022-08-21,2022,DOMINGO,18:00,18,LIMA,LOS OLIVOS,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.966787,-77.078679
A-2022-08-212,2022-08-23,2022,MARTES,08:00,8,CALLAO,VENTANILLA,URBANA,AVENIDA,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.919893,-77.132013
A-2022-08-149,2022-08-23,2022,MARTES,13:10,13,LIMA,EL AGUSTINO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.030101,-77.001589
A-2022-08-148,2022-08-25,2022,JUEVES,09:45,9,LIMA,ATE,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.012247,-76.87809
A-2022-08-274,2022-08-26,2022,VIERNES,04:25,4,LIMA,SAN MARTIN DE PORRES,URBANA,AVENIDA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.029452,-77.064369
A-2022-08-147,2022-08-26,2022,VIERNES,18:40,18,LIMA,ANCON,URBANA,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.773241,-77.159443
A-2022-08-146,2022-08-26,2022,VIERNES,21:20,21,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.218494,-76.921427
A-2022-08-145,2022-08-27,2022,SABADO,06:30,6,LIMA,COMAS,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-11.936865,-77.049057
A-2022-08-144,2022-08-27,2022,SABADO,07:45,7,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.111926,-76.977852
A-2022-08-143,2022-08-28,2022,DOMINGO,06:20,6,LIMA,LURIN,URBANA,CARRETERA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.273785,-76.872771
A-2022-08-141,2022-08-29,2022,LUNES,05:20,5,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.829355,-77.118704
A-2022-08-142,2022-08-29,2022,LUNES,15:40,15,LIMA,SAN JUAN DE LURIGANCHO,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.026427,-76.988762
A-2022-08-139,2022-08-30,2022,MARTES,21:30,21,LIMA,LOS OLIVOS,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.977052,-77.081955
A-2022-08-140,2022-08-30,2022,MARTES,23:40,23,LIMA,PUENTE PIEDRA,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-11.872988,-77.069377
A-2022-09-158,2022-09-02,2022,VIERNES,01:45,1,LIMA,LIMA,URBANA,JIRÓN,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.051549,-77.03661
A-2022-09-157,2022-09-03,2022,SABADO,16:30,16,LIMA,LA VICTORIA,URBANA,VIA EXPRESA,CHOQUE,INFRAESTRUCTURA Y ENTORNO VIAL,1,1,-12.058269,-77.023327
A-2022-09-155,2022-09-04,2022,DOMINGO,02:00,2,LIMA,LA VICTORIA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.05921,-77.029814
A-2022-09-156,2022-09-04,2022,DOMINGO,02:10,2,LIMA,PUNTA HERMOSA,RURAL,CARRETERA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.294049,-76.775075
A-2022-09-154,2022-09-05,2022,LUNES,11:00,11,LIMA,COMAS,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.926374,-77.04708
A-2022-09-153,2022-09-08,2022,JUEVES,05:00,5,LIMA,SANTIAGO DE SURCO,URBANA,CARRETERA,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.145133,-76.981888
A-2022-09-152,2022-09-08,2022,JUEVES,08:30,8,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,CAÍDA DE PASAJERO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.220176,-76.930407
A-2022-09-151,2022-09-09,2022,VIERNES,04:20,4,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.233369,-76.941684
A-2022-09-274,2022-09-10,2022,SABADO,01:20,1,LIMA,CARABAYLLO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.885106,-77.023288
A-2022-09-150,2022-09-12,2022,LUNES,03:40,3,LIMA,LURIGANCHO,URBANA,CARRETERA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-11.955,-76.936241
A-2022-09-180,2022-09-13,2022,MARTES,15:10,15,LIMA,LIMA,URBANA,AVENIDA,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,1,0,-12.035446,-77.064044
A-2022-09-207,2022-09-13,2022,MARTES,21:40,21,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,DESPISTE,EN PROCESO DE INVESTIGACIÓN,1,1,-12.210524,-76.960999
A-2022-09-181,2022-09-17,2022,SABADO,03:20,3,CALLAO,CALLAO,URBANA,CARRETERA,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,1,0,-11.959308,-77.128291
A-2022-09-206,2022-09-18,2022,DOMINGO,18:50,18,LIMA,ATE,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.060423,-76.966538
A-2022-09-182,2022-09-19,2022,LUNES,04:35,4,CALLAO,CALLAO,URBANA,AVENIDA,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,1,0,-12.025746,-77.142149
A-2022-09-205,2022-09-19,2022,LUNES,06:50,6,LIMA,CARABAYLLO,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-11.838112,-76.998807
A-2022-09-208,2022-09-20,2022,MARTES,11:30,11,LIMA,PACHACAMAC,URBANA,CARRETERA,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,1,0,-12.142874,-76.87138
A-2022-09-204,2022-09-20,2022,MARTES,12:10,12,LIMA,INDEPENDENCIA,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,3,-11.967565,-77.039249
A-2022-09-202,2022-09-21,2022,MIERCOLES,22:30,22,LIMA,LINCE,URBANA,AVENIDA,CHOQUE,EN PROCESO DE INVESTIGACIÓN,1,0,-12.085904,-77.035387
