codigo_siniestro,codigo_persona,anio,fecha,hora,franja_horaria,provincia,distrito,tipo_persona,gravedad,lugar_defuncion,lugar_atencion_lesionado,sexo,edad,vehiculo,clase_siniestro,red_vial,tipo_via,zona,zonificacion,caracteristicas_via,superficie_calzada
A-2023-12-164,P-2023-12-164-1-2,2023,2023-12-25,14:00,TARDE (12-17),LIMA,ANCON,PASAJERO,FALLECIDO,EN EL CENTRO DE SALUD,,FEMENINO,,AUTOMÓVIL,DESPISTE,NACIONAL,CARRETERA,RURAL,RURAL,OTRO,ASFALTADA
A-2023-12-114,P-2023-12-114-1-1,2023,2023-12-26,06:00,MANANA (06-11),LIMA,CHORRILLOS,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,37,OTRO,DESPISTE,URBANO,VIA EXPRESA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2023-12-114,P-2023-12-114-1-2,2023,2023-12-26,06:00,MANANA (06-11),LIMA,CHORRILLOS,PASAJERO,LESIONADO,,CENTRO DE SALUD PRIVADO,MASCULINO,30,OTRO,DESPISTE,URBANO,VIA EXPRESA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2023-12-115,P-2023-12-115-1-1,2023,2023-12-27,16:40,TARDE (12-17),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,64,CAMIÓN,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2023-12-115,P-2023-12-115-1-2,2023,2023-12-27,16:40,TARDE (12-17),LIMA,LOS OLIVOS,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,43,CAMIÓN,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2023-12-115,P-2023-12-115-2-1,2023,2023-12-27,16:40,TARDE (12-17),LIMA,LOS OLIVOS,CONDUCTOR,ILESO,,,MASCULINO,31,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2023-12-115,P-2023-12-115-2-2,2023,2023-12-27,16:40,TARDE (12-17),LIMA,LOS OLIVOS,PEATÓN,LESIONADO,,OTRO,MASCULINO,45,AUTOMÓVIL,CHOQUE,URBANO,AVENIDA,URBANA,COMERCIAL,TRAMO RECTO,ASFALTADA
A-2023-12-116,P-2023-12-116-1-1,2023,2023-12-27,19:30,NOCHE (18-23),LIMA,PUNTA HERMOSA,CONDUCTOR,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,40,AUTOMÓVIL,DESPISTE,NACIONAL,CARRETERA,RURAL,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2023-12-116,P-2023-12-116-2-1,2023,2023-12-27,19:30,NOCHE (18-23),LIMA,PUNTA HERMOSA,CONDUCTOR,ILESO,,,MASCULINO,56,CAMIONETA PICK UP,DESPISTE,NACIONAL,CARRETERA,RURAL,INDUSTRIAL,TRAMO RECTO,ASFALTADA
A-2023-12-117,P-2023-12-117-1-1,2023,2023-12-28,21:10,NOCHE (18-23),LIMA,SAN BARTOLO,CONDUCTOR,ILESO,,,MASCULINO,56,CAMIONETA RURAL,ATROPELLO,NACIONAL,CARRETERA,RURAL,RURAL,TRAMO RECTO,ASFALTADA
A-2023-12-117,P-2023-12-117-1-2,2023,2023-12-28,21:10,NOCHE (18-23),LIMA,SAN BARTOLO,PEATÓN,FALLECIDO,EN EL LUGAR DE LOS HECHOS,,MASCULINO,40,CAMIONETA RURAL,ATROPELLO,NACIONAL,CARRETERA,RURAL,RURAL,TRAMO RECTO,ASFALTADA
