codigo_siniestro,codigo_persona,tipo_persona,gravedad,sexo,edad,vehiculo
A-2022-11-239,P-2022-11-239-1-2,PEATÓN,FALLECIDO,FEMENINO,72,VEHICULO NO IDENTIFICADO
A-2022-11-241,P-2022-11-241-1-1,CONDUCTOR,ILESO,MASCULINO,48,ÓMNIBUS
A-2022-11-241,P-2022-11-241-2-1,CONDUCTOR,FALLECIDO,MASCULINO,,MOTOCICLETA
A-2022-12-110,P-2022-12-110-1-1,CONDUCTOR,ILESO,MASCULINO,60,AUTOMÓVIL
A-2022-12-110,P-2022-12-110-1-2,PEATÓN,FALLECIDO,FEMENINO,73,AUTOMÓVIL
A-2022-12-131,P-2022-12-131-1-1,CONDUCTOR,ILESO,MASCULINO,33,REMOLCADOR-SEMIREMOLQUE
A-2022-12-131,P-2022-12-131-2-1,CONDUCTOR,FALLECIDO,MASCULINO,49,REMOLCADOR-SEMIREMOLQUE
A-2022-12-133,P-2022-12-133-1-1,CONDUCTOR,FALLECIDO,MASCULINO,23,MOTOCICLETA
A-2022-12-134,P-2022-12-134-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-134,P-2022-12-134-1-2,PEATÓN,FALLECIDO,MASCULINO,82,VEHICULO NO IDENTIFICADO
A-2022-12-135,P-2022-12-135-1-1,CONDUCTOR,FALLECIDO,MASCULINO,22,MOTOCICLETA
A-2022-12-136,P-2022-12-136-1-1,CONDUCTOR,ILESO,MASCULINO,33,REMOLCADOR
A-2022-12-136,P-2022-12-136-1-2,PEATÓN,FALLECIDO,MASCULINO,71,REMOLCADOR
A-2022-12-137,P-2022-12-137-1-1,CONDUCTOR,ILESO,MASCULINO,37,CAMIONETA RURAL
A-2022-12-137,P-2022-12-137-1-2,PEATÓN,FALLECIDO,MASCULINO,76,CAMIONETA RURAL
A-2022-12-138,P-2022-12-138-1-1,CONDUCTOR,ILESO,FEMENINO,34,TRIMOTO PASAJERO
A-2022-12-138,P-2022-12-138-1-2,PASAJERO,FALLECIDO,FEMENINO,2,TRIMOTO PASAJERO
A-2022-12-139,P-2022-12-139-1-1,CONDUCTOR,FALLECIDO,MASCULINO,42,MOTOCICLETA
A-2022-12-140,P-2022-12-140-1-1,CONDUCTOR,FALLECIDO,MASCULINO,39,MOTOCICLETA
A-2022-12-141,P-2022-12-141-1-1,CONDUCTOR,FALLECIDO,MASCULINO,49,MOTOCICLETA
A-2022-12-142,P-2022-12-142-1-1,CONDUCTOR,ILESO,MASCULINO,59,AUTOMÓVIL
A-2022-12-142,P-2022-12-142-1-2,PEATÓN,FALLECIDO,MASCULINO,36,AUTOMÓVIL
A-2022-12-142,P-2022-12-142-1-3,PEATÓN,LESIONADO,MASCULINO,82,AUTOMÓVIL
A-2022-12-143,P-2022-12-143-1-1,CONDUCTOR,ILESO,MASCULINO,41,ÓMNIBUS
A-2022-12-143,P-2022-12-143-1-2,PEATÓN,FALLECIDO,MASCULINO,,ÓMNIBUS
A-2022-12-144,P-2022-12-144-1-1,CONDUCTOR,ILESO,MASCULINO,37,AUTOMÓVIL
A-2022-12-144,P-2022-12-144-1-2,PEATÓN,FALLECIDO,MASCULINO,79,AUTOMÓVIL
A-2022-12-147,P-2022-12-147-1-1,CONDUCTOR,FALLECIDO,MASCULINO,24,MOTOCICLETA
A-2022-12-147,P-2022-12-147-1-2,PASAJERO,LESIONADO,FEMENINO,21,MOTOCICLETA
A-2022-12-147,P-2022-12-147-2-1,CONDUCTOR,ILESO,MASCULINO,43,REMOLCADOR-SEMIREMOLQUE
A-2022-12-148,P-2022-12-148-1-1,CONDUCTOR,FALLECIDO,MASCULINO,28,MOTOCICLETA
A-2022-12-148,P-2022-12-148-1-2,PASAJERO,LESIONADO,FEMENINO,27,MOTOCICLETA
A-2022-12-149,P-2022-12-149-1-1,CONDUCTOR,ILESO,MASCULINO,31,AUTOMÓVIL
A-2022-12-149,P-2022-12-149-1-2,PEATÓN,FALLECIDO,FEMENINO,74,AUTOMÓVIL
A-2022-12-150,P-2022-12-150-1-1,CONDUCTOR,ILESO,MASCULINO,39,ÓMNIBUS
A-2022-12-150,P-2022-12-150-1-2,PEATÓN,FALLECIDO,MASCULINO,,ÓMNIBUS
A-2022-12-150,P-2022-12-150-2-1,CONDUCTOR,ILESO,MASCULINO,30,CAMIONETA RURAL
A-2022-12-150,P-2022-12-150-3-1,CONDUCTOR,ILESO,MASCULINO,30,REMOLCADOR
A-2022-12-151,P-2022-12-151-1-1,SIN CONDUCTOR,NO SE CONOCE,NO INDICA,,AUTOMÓVIL
A-2022-12-151,P-2022-12-151-2-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-151,P-2022-12-151-2-2,PEATÓN,FALLECIDO,FEMENINO,39,VEHICULO NO IDENTIFICADO
A-2022-12-152,P-2022-12-152-1-1,CONDUCTOR,NO SE CONOCE,MASCULINO,,MOTOCICLETA
A-2022-12-152,P-2022-12-152-1-2,PEATÓN,FALLECIDO,FEMENINO,70,MOTOCICLETA
A-2022-12-153,P-2022-12-153-1-1,CONDUCTOR,ILESO,MASCULINO,38,CAMIÓN
A-2022-12-153,P-2022-12-153-1-2,PEATÓN,FALLECIDO,FEMENINO,17,CAMIÓN
A-2022-12-154,P-2022-12-154-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-154,P-2022-12-154-1-2,PEATÓN,FALLECIDO,FEMENINO,41,VEHICULO NO IDENTIFICADO
A-2022-12-155,P-2022-12-155-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-155,P-2022-12-155-1-2,PEATÓN,FALLECIDO,MASCULINO,44,VEHICULO NO IDENTIFICADO
A-2022-12-156,P-2022-12-156-1-1,CONDUCTOR,LESIONADO,MASCULINO,25,MOTOCICLETA
A-2022-12-156,P-2022-12-156-1-2,PASAJERO,FALLECIDO,FEMENINO,24,MOTOCICLETA
A-2022-12-157,P-2022-12-157-1-1,CONDUCTOR,ILESO,MASCULINO,26,MOTOCICLETA
A-2022-12-157,P-2022-12-157-1-2,PASAJERO,FALLECIDO,FEMENINO,22,MOTOCICLETA
A-2022-12-157,P-2022-12-157-2-1,CONDUCTOR,ILESO,MASCULINO,36,REMOLCADOR-SEMIREMOLQUE
A-2022-12-158,P-2022-12-158-1-1,CONDUCTOR,ILESO,MASCULINO,24,MOTOCICLETA
A-2022-12-158,P-2022-12-158-1-2,PEATÓN,FALLECIDO,MASCULINO,63,MOTOCICLETA
A-2022-12-159,P-2022-12-159-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-159,P-2022-12-159-1-2,PEATÓN,FALLECIDO,MASCULINO,66,VEHICULO NO IDENTIFICADO
A-2022-12-160,P-2022-12-160-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-160,P-2022-12-160-1-2,PEATÓN,FALLECIDO,MASCULINO,73,VEHICULO NO IDENTIFICADO
A-2022-12-161,P-2022-12-161-1-1,CONDUCTOR,ILESO,MASCULINO,47,AUTOMÓVIL
A-2022-12-161,P-2022-12-161-1-2,PEATÓN,FALLECIDO,MASCULINO,16,AUTOMÓVIL
A-2022-12-162,P-2022-12-162-1-1,CONDUCTOR,FALLECIDO,MASCULINO,38,MOTOCICLETA
A-2022-12-163,P-2022-12-163-1-1,CONDUCTOR,ILESO,MASCULINO,39,CAMIÓN
A-2022-12-163,P-2022-12-163-1-2,PEATÓN,FALLECIDO,FEMENINO,71,CAMIÓN
A-2022-12-164,P-2022-12-164-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-164,P-2022-12-164-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-12-165,P-2022-12-165-1-1,CONDUCTOR,FALLECIDO,MASCULINO,45,AUTOMÓVIL
A-2022-12-165,P-2022-12-165-2-1,CONDUCTOR,ILESO,MASCULINO,51,ÓMNIBUS
A-2022-12-166,P-2022-12-166-1-1,CONDUCTOR,ILESO,FEMENINO,29,AUTOMÓVIL
A-2022-12-166,P-2022-12-166-1-2,PEATÓN,FALLECIDO,FEMENINO,,AUTOMÓVIL
A-2022-12-167,P-2022-12-167-1-1,CONDUCTOR,FALLECIDO,MASCULINO,17,CAMIONETA RURAL
A-2022-12-167,P-2022-12-167-1-2,PASAJERO,FALLECIDO,FEMENINO,22,CAMIONETA RURAL
A-2022-12-167,P-2022-12-167-1-3,PASAJERO,LESIONADO,NO INDICA,,CAMIONETA RURAL
A-2022-12-167,P-2022-12-167-1-4,PASAJERO,LESIONADO,NO INDICA,,CAMIONETA RURAL
A-2022-12-167,P-2022-12-167-1-5,PASAJERO,LESIONADO,NO INDICA,,CAMIONETA RURAL
A-2022-12-167,P-2022-12-167-1-6,PASAJERO,LESIONADO,NO INDICA,,CAMIONETA RURAL
A-2022-12-167,P-2022-12-167-1-7,PASAJERO,LESIONADO,NO INDICA,,CAMIONETA RURAL
A-2022-12-168,P-2022-12-168-1-1,CONDUCTOR,ILESO,MASCULINO,57,MINIBUS
A-2022-12-168,P-2022-12-168-2-1,CONDUCTOR,ILESO,MASCULINO,50,TRIMOTO PASAJERO
A-2022-12-168,P-2022-12-168-2-2,PASAJERO,FALLECIDO,MASCULINO,49,TRIMOTO PASAJERO
A-2022-12-169,P-2022-12-169-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-169,P-2022-12-169-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-12-170,P-2022-12-170-1-1,CONDUCTOR,FALLECIDO,MASCULINO,35,MOTOCICLETA
A-2022-12-171,P-2022-12-171-1-1,CONDUCTOR,ILESO,MASCULINO,22,MOTOCICLETA
A-2022-12-171,P-2022-12-171-1-2,PEATÓN,FALLECIDO,MASCULINO,54,MOTOCICLETA
A-2022-12-172,P-2022-12-172-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-172,P-2022-12-172-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-12-215,P-2022-12-215-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-215,P-2022-12-215-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2022-12-229,P-2022-12-229-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2022-12-229,P-2022-12-229-1-2,PEATÓN,FALLECIDO,MASCULINO,36,VEHICULO NO IDENTIFICADO
A-2022-12-230,P-2022-12-230-1-1,CONDUCTOR,ILESO,MASCULINO,69,TRIMOTO PASAJERO
A-2022-12-230,P-2022-12-230-1-2,PEATÓN,FALLECIDO,MASCULINO,80,TRIMOTO PASAJERO
A-2022-12-231,P-2022-12-231-1-1,CONDUCTOR,ILESO,MASCULINO,69,OTRO
A-2022-12-231,P-2022-12-231-1-2,PEATÓN,FALLECIDO,MASCULINO,5,OTRO
A-2022-12-232,P-2022-12-232-1-1,CONDUCTOR,ILESO,MASCULINO,46,REMOLCADOR-SEMIREMOLQUE
A-2022-12-232,P-2022-12-232-2-1,CONDUCTOR,FALLECIDO,MASCULINO,59,CAMIONETA PICK UP
A-2023-01-114,P-2023-01-114-1-1,CONDUCTOR,FALLECIDO,FEMENINO,33,MOTOCICLETA
A-2023-01-114,P-2023-01-114-2-1,CONDUCTOR,LESIONADO,MASCULINO,45,REMOLCADOR-SEMIREMOLQUE
A-2023-01-130,P-2023-01-130-1-1,CONDUCTOR,ILESO,MASCULINO,42,CAMIÓN
A-2023-01-130,P-2023-01-130-2-1,CONDUCTOR,FALLECIDO,MASCULINO,28,MOTOCICLETA
A-2023-01-131,P-2023-01-131-1-1,CONDUCTOR,FALLECIDO,MASCULINO,54,MOTOCICLETA
A-2023-01-131,P-2023-01-131-2-1,CONDUCTOR,ILESO,MASCULINO,31,TRIMOTO PASAJERO
A-2023-01-131,P-2023-01-131-2-2,PASAJERO,LESIONADO,FEMENINO,58,TRIMOTO PASAJERO
A-2023-01-132,P-2023-01-132-1-1,CONDUCTOR,ILESO,MASCULINO,51,REMOLCADOR
A-2023-01-132,P-2023-01-132-1-2,PEATÓN,FALLECIDO,MASCULINO,25,REMOLCADOR
A-2023-01-133,P-2023-01-133-1-1,CONDUCTOR,ILESO,MASCULINO,54,AUTOMÓVIL
A-2023-01-133,P-2023-01-133-1-2,PEATÓN,FALLECIDO,MASCULINO,3,AUTOMÓVIL
A-2023-01-134,P-2023-01-134-1-1,CONDUCTOR,ILESO,MASCULINO,46,ÓMNIBUS
A-2023-01-134,P-2023-01-134-2-1,CONDUCTOR,FALLECIDO,MASCULINO,21,MOTOCICLETA
A-2023-01-135,P-2023-01-135-1-1,CONDUCTOR,ILESO,MASCULINO,38,CAMIÓN
A-2023-01-135,P-2023-01-135-1-2,PEATÓN,FALLECIDO,MASCULINO,9,CAMIÓN
A-2023-01-135,P-2023-01-135-1-3,PEATÓN,LESIONADO,MASCULINO,14,CAMIÓN
A-2023-01-136,P-2023-01-136-1-1,CONDUCTOR,ILESO,MASCULINO,31,REMOLCADOR-SEMIREMOLQUE
A-2023-01-136,P-2023-01-136-2-1,CONDUCTOR,FALLECIDO,MASCULINO,36,MOTOCICLETA
A-2023-01-137,P-2023-01-137-1-1,CONDUCTOR,ILESO,MASCULINO,40,REMOLCADOR-SEMIREMOLQUE
A-2023-01-137,P-2023-01-137-2-1,CONDUCTOR,FALLECIDO,MASCULINO,38,AUTOMÓVIL
A-2023-01-138,P-2023-01-138-1-1,CONDUCTOR,FALLECIDO,MASCULINO,46,MOTOCICLETA
A-2023-01-139,P-2023-01-139-1-1,CONDUCTOR,ILESO,MASCULINO,45,REMOLCADOR-SEMIREMOLQUE
A-2023-01-139,P-2023-01-139-1-2,PASAJERO,FALLECIDO,MASCULINO,38,REMOLCADOR-SEMIREMOLQUE
A-2023-01-140,P-2023-01-140-1-1,CONDUCTOR,ILESO,MASCULINO,46,AUTOMÓVIL
A-2023-01-140,P-2023-01-140-2-1,CONDUCTOR,FALLECIDO,MASCULINO,25,MOTOCICLETA
A-2023-01-141,P-2023-01-141-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-01-141,P-2023-01-141-1-2,PEATÓN,FALLECIDO,MASCULINO,65,VEHICULO NO IDENTIFICADO
A-2023-01-142,P-2023-01-142-1-1,CONDUCTOR,ILESO,MASCULINO,46,ÓMNIBUS
A-2023-01-142,P-2023-01-142-1-2,PEATÓN,FALLECIDO,FEMENINO,61,ÓMNIBUS
A-2023-01-143,P-2023-01-143-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-01-143,P-2023-01-143-2-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,AUTOMÓVIL
A-2023-01-143,P-2023-01-143-2-2,PEATÓN,FALLECIDO,MASCULINO,62,AUTOMÓVIL
A-2023-01-144,P-2023-01-144-1-1,CONDUCTOR,ILESO,MASCULINO,24,AUTOMÓVIL
A-2023-01-144,P-2023-01-144-1-2,PEATÓN,FALLECIDO,MASCULINO,35,AUTOMÓVIL
A-2023-01-144,P-2023-01-144-2-1,CONDUCTOR,ILESO,MASCULINO,34,CAMIONETA RURAL
A-2023-01-144,P-2023-01-144-2-2,PEATÓN,FALLECIDO,MASCULINO,58,CAMIONETA RURAL
A-2023-01-145,P-2023-01-145-1-1,CONDUCTOR,FALLECIDO,FEMENINO,47,MOTOCICLETA
A-2023-01-145,P-2023-01-145-2-1,CONDUCTOR,ILESO,MASCULINO,47,AUTOMÓVIL
A-2023-01-146,P-2023-01-146-1-1,CONDUCTOR,ILESO,MASCULINO,31,AUTOMÓVIL
A-2023-01-146,P-2023-01-146-1-2,PASAJERO,FALLECIDO,FEMENINO,21,AUTOMÓVIL
A-2023-01-146,P-2023-01-146-1-3,PASAJERO,LESIONADO,MASCULINO,19,AUTOMÓVIL
A-2023-01-146,P-2023-01-146-1-4,PASAJERO,LESIONADO,FEMENINO,21,AUTOMÓVIL
A-2023-01-146,P-2023-01-146-1-5,PASAJERO,LESIONADO,FEMENINO,26,AUTOMÓVIL
A-2023-01-146,P-2023-01-146-1-6,PASAJERO,LESIONADO,FEMENINO,19,AUTOMÓVIL
A-2023-01-147,P-2023-01-147-1-1,CONDUCTOR,FALLECIDO,MASCULINO,34,MOTOCICLETA
A-2023-01-148,P-2023-01-148-1-1,CONDUCTOR,ILESO,MASCULINO,26,MOTOCICLETA
A-2023-01-148,P-2023-01-148-1-2,PASAJERO,FALLECIDO,MASCULINO,44,MOTOCICLETA
A-2023-01-149,P-2023-01-149-1-1,CONDUCTOR,ILESO,MASCULINO,36,ÓMNIBUS
A-2023-01-149,P-2023-01-149-1-2,PEATÓN,FALLECIDO,MASCULINO,68,ÓMNIBUS
A-2023-01-150,P-2023-01-150-1-1,CONDUCTOR,FALLECIDO,MASCULINO,24,MOTOCICLETA
A-2023-01-151,P-2023-01-151-1-1,CONDUCTOR,ILESO,MASCULINO,56,STATION WAGON
A-2023-01-151,P-2023-01-151-1-2,PEATÓN,FALLECIDO,MASCULINO,41,STATION WAGON
A-2023-01-152,P-2023-01-152-1-1,CONDUCTOR,ILESO,MASCULINO,44,CAMIONETA PICK UP
A-2023-01-152,P-2023-01-152-1-2,PEATÓN,FALLECIDO,FEMENINO,34,CAMIONETA PICK UP
A-2023-01-153,P-2023-01-153-1-1,CONDUCTOR,LESIONADO,MASCULINO,59,CAMIONETA PICK UP
A-2023-01-153,P-2023-01-153-1-2,PEATÓN,FALLECIDO,FEMENINO,48,CAMIONETA PICK UP
A-2023-01-153,P-2023-01-153-2-1,CONDUCTOR,ILESO,MASCULINO,55,ÓMNIBUS
A-2023-01-153,P-2023-01-153-2-2,PASAJERO,LESIONADO,MASCULINO,15,ÓMNIBUS
A-2023-01-153,P-2023-01-153-2-3,PASAJERO,LESIONADO,MASCULINO,8,ÓMNIBUS
A-2023-01-153,P-2023-01-153-2-4,PASAJERO,LESIONADO,MASCULINO,3,ÓMNIBUS
A-2023-01-153,P-2023-01-153-2-5,PASAJERO,LESIONADO,MASCULINO,35,ÓMNIBUS
A-2023-01-153,P-2023-01-153-2-6,PASAJERO,LESIONADO,FEMENINO,49,ÓMNIBUS
A-2023-01-153,P-2023-01-153-2-7,PASAJERO,LESIONADO,FEMENINO,23,ÓMNIBUS
A-2023-01-153,P-2023-01-153-2-8,PASAJERO,LESIONADO,FEMENINO,29,ÓMNIBUS
A-2023-01-153,P-2023-01-153-2-9,PASAJERO,LESIONADO,MASCULINO,53,ÓMNIBUS
A-2023-01-154,P-2023-01-154-1-1,CONDUCTOR,ILESO,MASCULINO,59,REMOLCADOR-SEMIREMOLQUE
A-2023-01-154,P-2023-01-154-1-2,PEATÓN,FALLECIDO,MASCULINO,73,REMOLCADOR-SEMIREMOLQUE
A-2023-01-155,P-2023-01-155-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-01-155,P-2023-01-155-1-2,PEATÓN,FALLECIDO,MASCULINO,,VEHICULO NO IDENTIFICADO
A-2023-01-156,P-2023-01-156-1-1,CONDUCTOR,ILESO,MASCULINO,19,MOTOCICLETA
A-2023-01-156,P-2023-01-156-1-2,PEATÓN,FALLECIDO,MASCULINO,65,MOTOCICLETA
A-2023-01-157,P-2023-01-157-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-01-157,P-2023-01-157-1-2,PEATÓN,FALLECIDO,FEMENINO,66,VEHICULO NO IDENTIFICADO
A-2023-01-158,P-2023-01-158-1-1,CONDUCTOR,ILESO,MASCULINO,52,CAMIÓN
A-2023-01-158,P-2023-01-158-1-2,PEATÓN,FALLECIDO,MASCULINO,18,CAMIÓN
A-2023-01-159,P-2023-01-159-1-1,CONDUCTOR,ILESO,MASCULINO,42,CAMIONETA RURAL
A-2023-01-159,P-2023-01-159-1-2,PEATÓN,FALLECIDO,MASCULINO,33,CAMIONETA RURAL
A-2023-01-160,P-2023-01-160-1-1,CONDUCTOR FUGADO,NO SE CONOCE,NO INDICA,,VEHICULO NO IDENTIFICADO
A-2023-01-160,P-2023-01-160-1-2,PEATÓN,FALLECIDO,MASCULINO,41,VEHICULO NO IDENTIFICADO
A-2023-01-161,P-2023-01-161-1-1,CONDUCTOR,ILESO,MASCULINO,44,ÓMNIBUS
A-2023-01-161,P-2023-01-161-1-2,PEATÓN,FALLECIDO,MASCULINO,36,ÓMNIBUS
A-2023-01-162,P-2023-01-162-1-1,CONDUCTOR,ILESO,FEMENINO,25,MOTOCICLETA
A-2023-01-162,P-2023-01-162-2-1,CONDUCTOR,FALLECIDO,MASCULINO,63,TRIMOTO PASAJERO
A-2023-01-346,P-2023-01-346-1-1,CONDUCTOR,ILESO,MASCULINO,38,ÓMNIBUS
A-2023-01-346,P-2023-01-346-2-1,CONDUCTOR,FALLECIDO,MASCULINO,58,TRIMOTO PASAJERO
A-2023-01-346,P-2023-01-346-2-2,PASAJERO,LESIONADO,FEMENINO,20,TRIMOTO PASAJERO
A-2023-01-347,P-2023-01-347-1-1,CONDUCTOR,ILESO,MASCULINO,57,AUTOMÓVIL
A-2023-01-347,P-2023-01-347-1-2,PEATÓN,FALLECIDO,MASCULINO,78,AUTOMÓVIL
A-2023-01-348,P-2023-01-348-1-1,CONDUCTOR,ILESO,MASCULINO,63,AUTOMÓVIL
A-2023-01-348,P-2023-01-348-2-1,CONDUCTOR,FALLECIDO,MASCULINO,44,TRIMOTO PASAJERO
A-2023-01-349,P-2023-01-349-1-1,CONDUCTOR,ILESO,MASCULINO,28,MOTOCICLETA
A-2023-01-349,P-2023-01-349-1-2,PEATÓN,FALLECIDO,FEMENINO,58,MOTOCICLETA
A-2023-02-120,P-2023-02-120-1-1,CONDUCTOR,ILESO,MASCULINO,46,REMOLCADOR-SEMIREMOLQUE
A-2023-02-120,P-2023-02-120-2-1,CONDUCTOR,FALLECIDO,MASCULINO,30,BICICLETA
A-2023-02-130,P-2023-02-130-1-1,CONDUCTOR,ILESO,MASCULINO,67,CAMIÓN
A-2023-02-130,P-2023-02-130-1-2,PEATÓN,FALLECIDO,MASCULINO,74,CAMIÓN
A-2023-02-133,P-2023-02-133-1-1,CONDUCTOR,FALLECIDO,MASCULINO,23,MOTOCICLETA
A-2023-02-133,P-2023-02-133-2-1,CONDUCTOR,ILESO,MASCULINO,43,AUTOMÓVIL
A-2023-02-134,P-2023-02-134-1-1,CONDUCTOR,ILESO,MASCULINO,15,REMOLCADOR-SEMIREMOLQUE
A-2023-02-134,P-2023-02-134-2-1,CONDUCTOR,FALLECIDO,MASCULINO,29,MOTOCICLETA
A-2023-02-135,P-2023-02-135-1-1,CONDUCTOR,ILESO,MASCULINO,36,AUTOMÓVIL
A-2023-02-135,P-2023-02-135-1-2,PEATÓN,FALLECIDO,MASCULINO,28,AUTOMÓVIL
A-2023-02-136,P-2023-02-136-1-1,CONDUCTOR,ILESO,MASCULINO,38,AUTOMÓVIL
A-2023-02-136,P-2023-02-136-1-2,PEATÓN,FALLECIDO,MASCULINO,53,AUTOMÓVIL
A-2023-02-137,P-2023-02-137-1-1,CONDUCTOR,ILESO,MASCULINO,25,AUTOMÓVIL
A-2023-02-137,P-2023-02-137-1-2,PEATÓN,FALLECIDO,MASCULINO,55,AUTOMÓVIL
A-2023-02-138,P-2023-02-138-1-1,CONDUCTOR,FALLECIDO,MASCULINO,59,ÓMNIBUS
A-2023-02-138,P-2023-02-138-1-2,PASAJERO,LESIONADO,FEMENINO,25,ÓMNIBUS
A-2023-02-138,P-2023-02-138-2-1,CONDUCTOR,ILESO,MASCULINO,37,AUTOMÓVIL
A-2023-02-139,P-2023-02-139-1-1,CONDUCTOR,FALLECIDO,MASCULINO,61,CAMIÓN
A-2023-02-139,P-2023-02-139-1-2,PASAJERO,LESIONADO,MASCULINO,55,CAMIÓN
A-2023-02-139,P-2023-02-139-1-3,PASAJERO,LESIONADO,MASCULINO,41,CAMIÓN
A-2023-02-140,P-2023-02-140-1-1,CONDUCTOR,FALLECIDO,MASCULINO,31,MOTOCICLETA
A-2023-02-140,P-2023-02-140-2-1,CONDUCTOR,ILESO,MASCULINO,27,CAMIONETA PICK UP
A-2023-02-141,P-2023-02-141-1-1,CONDUCTOR,ILESO,MASCULINO,27,MOTOCICLETA
A-2023-02-141,P-2023-02-141-1-2,PEATÓN,FALLECIDO,MASCULINO,81,MOTOCICLETA
A-2023-02-142,P-2023-02-142-1-1,CONDUCTOR,ILESO,MASCULINO,55,CAMIÓN
A-2023-02-142,P-2023-02-142-1-2,PEATÓN,FALLECIDO,MASCULINO,3,CAMIÓN
A-2023-02-142,P-2023-02-142-1-3,PEATÓN,LESIONADO,FEMENINO,35,CAMIÓN
A-2023-02-142,P-2023-02-142-1-4,PEATÓN,LESIONADO,MASCULINO,47,CAMIÓN
A-2023-02-143,P-2023-02-143-1-1,CONDUCTOR,ILESO,MASCULINO,45,REMOLCADOR-SEMIREMOLQUE
A-2023-02-143,P-2023-02-143-2-1,CONDUCTOR,FALLECIDO,MASCULINO,19,MOTOCICLETA
A-2023-02-144,P-2023-02-144-1-1,CONDUCTOR,ILESO,MASCULINO,42,REMOLCADOR-SEMIREMOLQUE
A-2023-02-144,P-2023-02-144-2-1,CONDUCTOR,ILESO,MASCULINO,41,TRIMOTO PASAJERO
A-2023-02-144,P-2023-02-144-2-2,PASAJERO,FALLECIDO,MASCULINO,58,TRIMOTO PASAJERO
A-2023-02-145,P-2023-02-145-1-1,CONDUCTOR,ILESO,MASCULINO,44,ÓMNIBUS
A-2023-02-145,P-2023-02-145-1-2,PEATÓN,FALLECIDO,MASCULINO,61,ÓMNIBUS
A-2023-02-146,P-2023-02-146-1-1,CONDUCTOR,ILESO,MASCULINO,50,ÓMNIBUS
A-2023-02-146,P-2023-02-146-1-2,PEATÓN,FALLECIDO,FEMENINO,85,ÓMNIBUS
A-2023-02-147,P-2023-02-147-1-1,CONDUCTOR,ILESO,MASCULINO,48,REMOLCADOR-SEMIREMOLQUE
A-2023-02-147,P-2023-02-147-2-1,CONDUCTOR,ILESO,MASCULINO,25,MOTOCICLETA
A-2023-02-147,P-2023-02-147-2-2,PASAJERO,FALLECIDO,FEMENINO,25,MOTOCICLETA
A-2023-02-148,P-2023-02-148-1-1,CONDUCTOR,ILESO,MASCULINO,50,VEHICULO NO IDENTIFICADO
A-2023-02-148,P-2023-02-148-1-2,PEATÓN,FALLECIDO,FEMENINO,83,VEHICULO NO IDENTIFICADO
A-2023-02-149,P-2023-02-149-1-1,CONDUCTOR,ILESO,MASCULINO,46,ÓMNIBUS
A-2023-02-149,P-2023-02-149-1-2,PEATÓN,FALLECIDO,MASCULINO,83,ÓMNIBUS
A-2023-02-150,P-2023-02-150-1-1,CONDUCTOR,FALLECIDO,MASCULINO,34,MOTOCICLETA
A-2023-02-151,P-2023-02-151-1-1,CONDUCTOR,ILESO,MASCULINO,41,ÓMNIBUS
A-2023-02-151,P-2023-02-151-2-1,CONDUCTOR,FALLECIDO,MASCULINO,69,TRIMOTO PASAJERO
