codigo_siniestro,codigo_vehiculo,departamento,provincia,distrito,situacionvehiculo,estado_modalidad,modalidad_de_transporte,elemento_transportado,ambito_servicio,posee_seguro,estado_soat,tipo_seguro,compania_seguro,posee_citv,estado_citv,vehiculo,tipo_siniestro,fecha,ano,mes,dia,hora,codigo_de_carretera,tipo_de_via
A-2023-11-113,V-2023-11-113-2,LIMA,LIMA,COMAS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,VIGENTE,,,NO,NO REGISTRA,MOTOCICLETA,CHOQUE,05/11/2023,2023,NOVIEMBRE,DOMINGO,6,NO CORRESPONDE,AVENIDA
A-2023-11-114,V-2023-11-114-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,HABILITADO,TAXI,PERSONAS,PROVINCIAL,NO ESPECIFICA,NO REGISTRA,,,SI,VENCIDO,AUTOMÓVIL,ATROPELLO,06/11/2023,2023,NOVIEMBRE,LUNES,5,NO CORRESPONDE,AVENIDA
A-2023-11-115,V-2023-11-115-1,LIMA,LIMA,LA VICTORIA,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,ÓMNIBUS,ATROPELLO,08/11/2023,2023,NOVIEMBRE,MIÉRCOLES,12,NO CORRESPONDE,JIRÓN
A-2023-11-116,V-2023-11-116-1,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,BICICLETA,CHOQUE FUGA,09/11/2023,2023,NOVIEMBRE,JUEVES,17,PE-20A,CARRETERA
A-2023-11-116,V-2023-11-116-2,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,NO APLICA,,,SI,VENCIDO,CAMIONETA RURAL,CHOQUE FUGA,09/11/2023,2023,NOVIEMBRE,JUEVES,17,PE-20A,CARRETERA
A-2023-11-117,V-2023-11-117-1,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,CAMIÓN,CHOQUE,11/11/2023,2023,NOVIEMBRE,SÁBADO,22,PE-20A,CARRETERA
A-2023-11-117,V-2023-11-117-2,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,OTRO,PERSONAS,NO SE CONOCE,NO CORRESPONDE,VIGENTE,,,NO CORRESPONDE,NO APLICA,OTRO,CHOQUE,11/11/2023,2023,NOVIEMBRE,SÁBADO,22,PE-20A,CARRETERA
A-2023-11-118,V-2023-11-118-1,LIMA,LIMA,SANTIAGO DE SURCO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,ATROPELLO,12/11/2023,2023,NOVIEMBRE,DOMINGO,10,NO CORRESPONDE,AVENIDA
A-2023-11-119,V-2023-11-119-1,LIMA,LIMA,LURIN,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,12/11/2023,2023,NOVIEMBRE,DOMINGO,20,PE-1S,CARRETERA
A-2023-11-177,V-2023-11-177-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,PROVINCIAL,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,CAMIÓN,CHOQUE,14/11/2023,2023,NOVIEMBRE,MARTES,20,PE-1N,CARRETERA
A-2023-11-177,V-2023-11-177-2,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,PROVINCIAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,CHOQUE,14/11/2023,2023,NOVIEMBRE,MARTES,20,PE-1N,CARRETERA
A-2023-11-177,V-2023-11-177-3,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,CHOQUE,14/11/2023,2023,NOVIEMBRE,MARTES,20,PE-1N,CARRETERA
A-2023-11-120,V-2023-11-120-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,MINIBUS,ATROPELLO,15/11/2023,2023,NOVIEMBRE,MIÉRCOLES,6,NO CORRESPONDE,AVENIDA
A-2023-11-122,V-2023-11-122-1,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,CAMIONETA PICK UP,ATROPELLO,15/11/2023,2023,NOVIEMBRE,MIÉRCOLES,7,NO CORRESPONDE,AVENIDA
A-2023-11-121,V-2023-11-121-1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,CAMIÓN,ESPECIAL,15/11/2023,2023,NOVIEMBRE,MIÉRCOLES,11,NO CORRESPONDE,CALLE
A-2023-11-123,V-2023-11-123-1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,MAPFRE,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,15/11/2023,2023,NOVIEMBRE,MIÉRCOLES,17,PE-22,CARRETERA
A-2023-11-149,V-2023-11-149-1,CALLAO,CALLAO,CALLAO,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,ATROPELLO,16/11/2023,2023,NOVIEMBRE,JUEVES,12,NO CORRESPONDE,AVENIDA
A-2023-11-124,V-2023-11-124-1,LIMA,LIMA,INDEPENDENCIA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,MOTOCICLETA,DESPISTE,18/11/2023,2023,NOVIEMBRE,SÁBADO,0,PE-1N,CARRETERA
A-2023-11-125,V-2023-11-125-1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,AUTOMÓVIL,DESPISTE,18/11/2023,2023,NOVIEMBRE,SÁBADO,7,NO CORRESPONDE,CALLE
A-2023-11-126,V-2023-11-126-1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,19/11/2023,2023,NOVIEMBRE,DOMINGO,5,PE-1S,CARRETERA
A-2023-11-127,V-2023-11-127-1,LIMA,LIMA,ANCON,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,NO,NO REGISTRA,CAMIONETA RURAL,ATROPELLO,19/11/2023,2023,NOVIEMBRE,DOMINGO,14,PE-1N,CARRETERA
A-2023-11-128,V-2023-11-128-1,LIMA,LIMA,LURIN,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,CHOQUE,20/11/2023,2023,NOVIEMBRE,LUNES,17,PE-1S,CARRETERA
A-2023-11-128,V-2023-11-128-2,LIMA,LIMA,LURIN,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,CHOQUE,20/11/2023,2023,NOVIEMBRE,LUNES,17,PE-1S,CARRETERA
A-2023-11-129,V-2023-11-129-1,LIMA,LIMA,SAN MARTIN DE PORRES,IDENTIFICADO,NO CORRESPONDE,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,CAMIONETA PICK UP,ATROPELLO,21/11/2023,2023,NOVIEMBRE,MARTES,3,PE-1N,CARRETERA
A-2023-11-130,V-2023-11-130-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,CHOQUE,22/11/2023,2023,NOVIEMBRE,MIÉRCOLES,23,PE-1N,CARRETERA
A-2023-11-130,V-2023-11-130-2,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO,VIGENTE,,,NO,NO REGISTRA,AUTOMÓVIL,CHOQUE,22/11/2023,2023,NOVIEMBRE,MIÉRCOLES,23,PE-1N,CARRETERA
A-2023-11-131,V-2023-11-131-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,NO ESPECIFICA,NO REGISTRA,,,SI,VIGENTE,CAMIONETA RURAL,ATROPELLO FUGA,24/11/2023,2023,NOVIEMBRE,VIERNES,12,NO CORRESPONDE,AVENIDA
A-2023-11-132,V-2023-11-132-1,LIMA,LIMA,PUNTA NEGRA,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,25/11/2023,2023,NOVIEMBRE,SÁBADO,1,PE-1S,CARRETERA
A-2023-11-189,V-2023-11-189-1,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,SI,VIGENTE,AUTOMÓVIL,ATROPELLO,25/11/2023,2023,NOVIEMBRE,SÁBADO,8,NO CORRESPONDE,AVENIDA
A-2023-11-133,V-2023-11-133-1,LIMA,LIMA,LURIN,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,26/11/2023,2023,NOVIEMBRE,DOMINGO,0,PE-1S,CARRETERA
A-2023-11-135,V-2023-11-135-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NACIONAL,SI,VIGENTE,SOAT,MAPFRE,SI,VIGENTE,REMOLCADOR-SEMIREMOLQUE,ATROPELLO,27/11/2023,2023,NOVIEMBRE,LUNES,17,NO CORRESPONDE,AVENIDA
A-2023-11-136,V-2023-11-136-1,LIMA,LIMA,COMAS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,SI,VIGENTE,MINIBUS,DESPISTE,27/11/2023,2023,NOVIEMBRE,LUNES,20,NO CORRESPONDE,AVENIDA
A-2023-11-137,V-2023-11-137-1,LIMA,LIMA,CHORRILLOS,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,CHOQUE,27/11/2023,2023,NOVIEMBRE,LUNES,20,PE-1S,CARRETERA
A-2023-11-137,V-2023-11-137-2,LIMA,LIMA,CHORRILLOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,NO APLICA,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,CHOQUE,27/11/2023,2023,NOVIEMBRE,LUNES,20,PE-1S,CARRETERA
A-2023-11-134,V-2023-11-134-1,LIMA,LIMA,PUNTA NEGRA,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,27/11/2023,2023,NOVIEMBRE,LUNES,21,PE-1S,CARRETERA
A-2023-11-138,V-2023-11-138-1,LIMA,LIMA,RIMAC,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,28/11/2023,2023,NOVIEMBRE,MARTES,4,PE-1N,CARRETERA
A-2023-11-150,V-2023-11-150-1,CALLAO,CALLAO,VENTANILLA,IDENTIFICADO,HABILITADO,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO ESPECIFICA,NO REGISTRA,MOTOCICLETA,CHOQUE,29/11/2023,2023,NOVIEMBRE,MIÉRCOLES,10,PE-1N,CARRETERA
A-2023-11-150,V-2023-11-150-2,CALLAO,CALLAO,VENTANILLA,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,SI,VIGENTE,SOAT,RIMAC,NO ESPECIFICA,NO REGISTRA,CAMIÓN,CHOQUE,29/11/2023,2023,NOVIEMBRE,MIÉRCOLES,10,PE-1N,CARRETERA
A-2023-12-88,V-2023-12-88-1,LIMA,LIMA,PUENTE PIEDRA,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,BICICLETA,DESPISTE,02/12/2023,2023,DICIEMBRE,SÁBADO,16,NO CORRESPONDE,AVENIDA
A-2023-12-89,V-2023-12-89-1,LIMA,LIMA,CARABAYLLO,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,NO ESPECIFICA,NO REGISTRA,,,SI,VIGENTE,CAMIONETA RURAL,ATROPELLO,02/12/2023,2023,DICIEMBRE,SÁBADO,19,PE-20A,CARRETERA
A-2023-12-90,V-2023-12-90-1,LIMA,LIMA,COMAS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO,NO REGISTRA,MOTOCICLETA,DESPISTE,04/12/2023,2023,DICIEMBRE,LUNES,0,NO CORRESPONDE,AVENIDA
A-2023-12-91,V-2023-12-91-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,SI,VIGENTE,AUTOMÓVIL,ATROPELLO,04/12/2023,2023,DICIEMBRE,LUNES,2,PE-1N,CARRETERA
A-2023-12-92,V-2023-12-92-1,LIMA,LIMA,ATE,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,AUTOMÓVIL,ATROPELLO,04/12/2023,2023,DICIEMBRE,LUNES,18,PE-22,CARRETERA
A-2023-12-146,V-2023-12-146-1,CALLAO,CALLAO,BELLAVISTA,IDENTIFICADO,HABILITADO,CARGA,CARGA Y/O MERCANCÍAS,NO SE CONOCE,NO ESPECIFICA,NO REGISTRA,,,NO ESPECIFICA,NO REGISTRA,CAMIÓN,ATROPELLO,06/12/2023,2023,DICIEMBRE,MIÉRCOLES,12,NO CORRESPONDE,AVENIDA
A-2023-12-95,V-2023-12-95-1,LIMA,LIMA,ATE,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,OTRO,ATROPELLO FUGA,06/12/2023,2023,DICIEMBRE,MIÉRCOLES,17,NO CORRESPONDE,OTRO
A-2023-12-93,V-2023-12-93-1,LIMA,LIMA,VILLA EL SALVADOR,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,INTERSEGURO,SI,VENCIDO,MOTOCICLETA,ATROPELLO,07/12/2023,2023,DICIEMBRE,JUEVES,23,PE-1S,CARRETERA
A-2023-12-94,V-2023-12-94-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,PACIFICO,SI,VIGENTE,STATION WAGON,CHOQUE,08/12/2023,2023,DICIEMBRE,VIERNES,19,PE-1N,CARRETERA
A-2023-12-94,V-2023-12-94-2,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,HABILITADO,PUBLICO URBANO,PERSONAS,PROVINCIAL,SI,VIGENTE,SOAT,RIMAC,SI,VIGENTE,ÓMNIBUS,CHOQUE,08/12/2023,2023,DICIEMBRE,VIERNES,19,PE-1N,CARRETERA
A-2023-12-96,V-2023-12-96-1,LIMA,LIMA,CARABAYLLO,FUGADO,NO CORRESPONDE,NO CORRESPONDE,,,NO CORRESPONDE,NO APLICA,,,NO CORRESPONDE,NO APLICA,VEHICULO NO IDENTIFICADO,ATROPELLO FUGA,09/12/2023,2023,DICIEMBRE,SÁBADO,4,NO CORRESPONDE,AVENIDA
A-2023-12-97,V-2023-12-97-1,LIMA,LIMA,LOS OLIVOS,IDENTIFICADO,NO CORRESPONDE,PARTICULAR,PERSONAS,NO SE CONOCE,SI,VIGENTE,SOAT,LA POSITIVA,NO CORRESPONDE,NO APLICA,MOTOCICLETA,ATROPELLO,09/12/2023,2023,DICIEMBRE,SÁBADO,20,NO CORRESPONDE,AVENIDA
