codigo_siniestro,codigo_vehiculo,codigo_persona,departamento,provincia,distrito,tipo_persona,gravedad,lugar_atencionlesionado,lugar_de_defuncion,situacionde_persona,pais_de_nacionalidad,edad,sexo,posee_licencia,estado_licencia,clase_licencia,se_sometio_a_dosaje_etilico_cualitativo,resultado_del_dosaje_etilico_cualitativo,se_sometio_a_dosaje_etilico_cuantitativo,vehiculo,fecha,ano,mes,dia,hora,clase_de_siniestro,causa,causa_especifica,tipo_de_via,codigo_de_carretera,red_vial
A-2023-08-167,V-2023-08-167-1,P-2023-08-167-1-1,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,36,MASCULINO,SI,VIGENTE,B II C,NO,,SI,MOTOCICLETA,20/08/2023,2023,AGOSTO,DOMINGO,17,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-167,V-2023-08-167-1,P-2023-08-167-1-2,LIMA,LIMA,SAN JUAN DE LURIGANCHO,PEATÓN,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,83,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,NO,,SI,MOTOCICLETA,20/08/2023,2023,AGOSTO,DOMINGO,17,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-101,V-2023-08-101-1,P-2023-08-101-1-1,LIMA,LIMA,CHORRILLOS,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,20,MASCULINO,SI,VIGENTE,B II C,,,,MOTOCICLETA,22/08/2023,2023,AGOSTO,MARTES,15,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-101,V-2023-08-101-1,P-2023-08-101-1-2,LIMA,LIMA,CHORRILLOS,PEATÓN,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,81,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,MOTOCICLETA,22/08/2023,2023,AGOSTO,MARTES,15,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-102,V-2023-08-102-1,P-2023-08-102-1-1,LIMA,LIMA,CHORRILLOS,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,24,MASCULINO,SI,VIGENTE,B I,,,,MOTOCICLETA,23/08/2023,2023,AGOSTO,MIÉRCOLES,6,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-102,V-2023-08-102-2,P-2023-08-102-2-1,LIMA,LIMA,CHORRILLOS,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,53,MASCULINO,SI,VIGENTE,A III C,,,,ÓMNIBUS,23/08/2023,2023,AGOSTO,MIÉRCOLES,6,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-103,V-2023-08-103-1,P-2023-08-103-1-1,LIMA,LIMA,COMAS,CONDUCTOR,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,25,MASCULINO,SI,VIGENTE,B II C,,,,MOTOCICLETA,24/08/2023,2023,AGOSTO,JUEVES,7,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-103,V-2023-08-103-1,P-2023-08-103-1-2,LIMA,LIMA,COMAS,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,36,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,MOTOCICLETA,24/08/2023,2023,AGOSTO,JUEVES,7,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-105,V-2023-08-105-1,P-2023-08-105-1-1,LIMA,LIMA,RIMAC,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,55,MASCULINO,SI,VIGENTE,A III B,,,,CAMIÓN,24/08/2023,2023,AGOSTO,JUEVES,15,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-105,V-2023-08-105-1,P-2023-08-105-1-2,LIMA,LIMA,RIMAC,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,56,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,CAMIÓN,24/08/2023,2023,AGOSTO,JUEVES,15,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-104,V-2023-08-104-1,P-2023-08-104-1-1,LIMA,LIMA,PUNTA HERMOSA,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,,NO INDICA,,FUGADO,FUGADO,NO,,NO,AUTOMÓVIL,24/08/2023,2023,AGOSTO,JUEVES,23,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-104,V-2023-08-104-1,P-2023-08-104-1-2,LIMA,LIMA,PUNTA HERMOSA,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,31,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,24/08/2023,2023,AGOSTO,JUEVES,23,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-152,V-2023-08-152-1,P-2023-08-152-1-1,CALLAO,CALLAO,LA PERLA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,52,MASCULINO,SI,VIGENTE,A I,NO,,SI,AUTOMÓVIL,26/08/2023,2023,AGOSTO,SÁBADO,19,ATROPELLO,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-152,V-2023-08-152-1,P-2023-08-152-1-2,CALLAO,CALLAO,LA PERLA,PEATÓN,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,61,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,NO,,NO,AUTOMÓVIL,26/08/2023,2023,AGOSTO,SÁBADO,19,ATROPELLO,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-106,V-2023-08-106-1,P-2023-08-106-1-1,LIMA,LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,27,MASCULINO,SI,VIGENTE,B II C,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-106,V-2023-08-106-1,P-2023-08-106-1-2,LIMA,LIMA,PUENTE PIEDRA,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,VENEZUELA,41,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-106,V-2023-08-106-1,P-2023-08-106-1-3,LIMA,LIMA,PUENTE PIEDRA,PASAJERO,FALLECIDO,,EN EL CENTRO DE SALUD,NO IDENTIFICADO,VENEZUELA,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-106,V-2023-08-106-1,P-2023-08-106-1-4,LIMA,LIMA,PUENTE PIEDRA,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,VENEZUELA,30,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-106,V-2023-08-106-1,P-2023-08-106-1-5,LIMA,LIMA,PUENTE PIEDRA,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,VENEZUELA,27,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-106,V-2023-08-106-2,P-2023-08-106-2-1,LIMA,LIMA,PUENTE PIEDRA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,32,MASCULINO,SI,VIGENTE,OTRO,,,,AUTOMÓVIL,27/08/2023,2023,AGOSTO,DOMINGO,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-107,V-2023-08-107-1,P-2023-08-107-1-1,LIMA,LIMA,ATE,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,55,MASCULINO,SI,VIGENTE,A I,,,,AUTOMÓVIL,27/08/2023,2023,AGOSTO,DOMINGO,7,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-08-107,V-2023-08-107-1,P-2023-08-107-1-2,LIMA,LIMA,ATE,PASAJERO,LESIONADO,OTRO,,IDENTIFICADO,PERÚ,55,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,27/08/2023,2023,AGOSTO,DOMINGO,7,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-08-107,V-2023-08-107-1,P-2023-08-107-1-3,LIMA,LIMA,ATE,PASAJERO,LESIONADO,OTRO,,IDENTIFICADO,PERÚ,54,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,27/08/2023,2023,AGOSTO,DOMINGO,7,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-08-107,V-2023-08-107-1,P-2023-08-107-1-4,LIMA,LIMA,ATE,PASAJERO,LESIONADO,OTRO,,IDENTIFICADO,PERÚ,39,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,27/08/2023,2023,AGOSTO,DOMINGO,7,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-08-107,V-2023-08-107-1,P-2023-08-107-1-5,LIMA,LIMA,ATE,PASAJERO,LESIONADO,OTRO,,IDENTIFICADO,PERÚ,4,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,27/08/2023,2023,AGOSTO,DOMINGO,7,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-08-107,V-2023-08-107-2,P-2023-08-107-2-1,LIMA,LIMA,ATE,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,53,MASCULINO,SI,VIGENTE,A II B,,,,AUTOMÓVIL,27/08/2023,2023,AGOSTO,DOMINGO,7,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-08-108,V-2023-08-108-1,P-2023-08-108-1-1,LIMA,LIMA,ATE,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,42,MASCULINO,,,A III C,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,17,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-108,V-2023-08-108-1,P-2023-08-108-1-2,LIMA,LIMA,ATE,PASAJERO,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,35,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,17,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-108,V-2023-08-108-1,P-2023-08-108-1-3,LIMA,LIMA,ATE,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,9,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,17,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-108,V-2023-08-108-1,P-2023-08-108-1-4,LIMA,LIMA,ATE,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,3,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,17,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-108,V-2023-08-108-1,P-2023-08-108-1-5,LIMA,LIMA,ATE,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,28,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,TRIMOTO PASAJERO,27/08/2023,2023,AGOSTO,DOMINGO,17,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-109,V-2023-08-109-1,P-2023-08-109-1-1,LIMA,LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,IDENTIFICADO,VENEZUELA,26,MASCULINO,,SIN LICENCIA,SIN LICENCIA,,,,AUTOMÓVIL,28/08/2023,2023,AGOSTO,LUNES,8,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-109,V-2023-08-109-1,P-2023-08-109-1-2,LIMA,LIMA,SAN MARTIN DE PORRES,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,42,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,28/08/2023,2023,AGOSTO,LUNES,8,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-110,V-2023-08-110-1,P-2023-08-110-1-1,LIMA,LIMA,ATE,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,31,MASCULINO,SI,VIGENTE,A I,,,,AUTOMÓVIL,28/08/2023,2023,AGOSTO,LUNES,8,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-110,V-2023-08-110-1,P-2023-08-110-1-2,LIMA,LIMA,ATE,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,80,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,28/08/2023,2023,AGOSTO,LUNES,8,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-111,V-2023-08-111-1,P-2023-08-111-1-1,LIMA,LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,31,MASCULINO,SI,VIGENTE,A III C,,,,AUTOMÓVIL,28/08/2023,2023,AGOSTO,LUNES,20,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-111,V-2023-08-111-1,P-2023-08-111-1-2,LIMA,LIMA,SAN MARTIN DE PORRES,PEATÓN,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,50,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,28/08/2023,2023,AGOSTO,LUNES,20,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-112,V-2023-08-112-1,P-2023-08-112-1-1,LIMA,LIMA,PACHACAMAC,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,59,MASCULINO,SI,VIGENTE,A I,,,,AUTOMÓVIL,28/08/2023,2023,AGOSTO,LUNES,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-112,V-2023-08-112-1,P-2023-08-112-1-2,LIMA,LIMA,PACHACAMAC,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,59,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,28/08/2023,2023,AGOSTO,LUNES,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-112,V-2023-08-112-2,P-2023-08-112-2-1,LIMA,LIMA,PACHACAMAC,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,31,MASCULINO,SI,VIGENTE,A II B,,,,MINIBUS,28/08/2023,2023,AGOSTO,LUNES,22,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-113,V-2023-08-113-1,P-2023-08-113-1-1,LIMA,LIMA,VILLA EL SALVADOR,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,,NO INDICA,,FUGADO,FUGADO,NO,,NO,VEHICULO NO IDENTIFICADO,29/08/2023,2023,AGOSTO,MARTES,19,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-08-113,V-2023-08-113-1,P-2023-08-113-1-2,LIMA,LIMA,VILLA EL SALVADOR,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,NO IDENTIFICADO,,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,VEHICULO NO IDENTIFICADO,29/08/2023,2023,AGOSTO,MARTES,19,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1S,NACIONAL
A-2023-08-114,V-2023-08-114-1,P-2023-08-114-1-1,LIMA,LIMA,SAN BORJA,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,25,MASCULINO,SI,VIGENTE,B II C,,,,MOTOCICLETA,30/08/2023,2023,AGOSTO,MIÉRCOLES,20,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-114,V-2023-08-114-1,P-2023-08-114-1-2,LIMA,LIMA,SAN BORJA,PEATÓN,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,70,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,MOTOCICLETA,30/08/2023,2023,AGOSTO,MIÉRCOLES,20,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-115,V-2023-08-115-1,P-2023-08-115-1-1,LIMA,LIMA,PUENTE PIEDRA,CONDUCTOR,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,28,MASCULINO,SI,VIGENTE,B II C,,,,MOTOCICLETA,31/08/2023,2023,AGOSTO,JUEVES,2,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2023-08-115,V-2023-08-115-1,P-2023-08-115-1-2,LIMA,LIMA,PUENTE PIEDRA,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,NO IDENTIFICADO,,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,MOTOCICLETA,31/08/2023,2023,AGOSTO,JUEVES,2,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2023-08-115,V-2023-08-115-1,P-2023-08-115-1-3,LIMA,LIMA,PUENTE PIEDRA,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,NO IDENTIFICADO,,,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,MOTOCICLETA,31/08/2023,2023,AGOSTO,JUEVES,2,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-1N,NACIONAL
A-2023-08-116,V-2023-08-116-1,P-2023-08-116-1-1,LIMA,LIMA,COMAS,CONDUCTOR FUGADO,NO SE CONOCE,,,NO IDENTIFICADO,,,NO INDICA,,FUGADO,FUGADO,NO,,NO,VEHICULO NO IDENTIFICADO,31/08/2023,2023,AGOSTO,JUEVES,18,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-116,V-2023-08-116-1,P-2023-08-116-1-2,LIMA,LIMA,COMAS,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,75,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,VEHICULO NO IDENTIFICADO,31/08/2023,2023,AGOSTO,JUEVES,18,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-08-117,V-2023-08-117-1,P-2023-08-117-1-1,LIMA,LIMA,CHACLACAYO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,47,MASCULINO,SI,VIGENTE,A I,,,,AUTOMÓVIL,31/08/2023,2023,AGOSTO,JUEVES,23,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-08-117,V-2023-08-117-1,P-2023-08-117-1-2,LIMA,LIMA,CHACLACAYO,PASAJERO,FALLECIDO,,EN EL CENTRO DE SALUD,IDENTIFICADO,PERÚ,7,MASCULINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,31/08/2023,2023,AGOSTO,JUEVES,23,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-08-117,V-2023-08-117-1,P-2023-08-117-1-3,LIMA,LIMA,CHACLACAYO,PASAJERO,LESIONADO,CENTRO DE SALUD PÚBLICO,,IDENTIFICADO,PERÚ,59,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,31/08/2023,2023,AGOSTO,JUEVES,23,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,CARRETERA NACIONAL,PE-22,NACIONAL
A-2023-09-84,V-2023-09-84-1,P-2023-09-84-1-1,LIMA,LIMA,SAN BORJA,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,30,MASCULINO,SI,VIGENTE,A I,,,,AUTOMÓVIL,02/09/2023,2023,SETIEMBRE,SÁBADO,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-09-85,V-2023-09-85-1,P-2023-09-85-1-1,LIMA,LIMA,CARABAYLLO,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,42,MASCULINO,SI,VIGENTE,A I,,,,AUTOMÓVIL,02/09/2023,2023,SETIEMBRE,SÁBADO,20,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-09-85,V-2023-09-85-1,P-2023-09-85-1-2,LIMA,LIMA,CARABAYLLO,PEATÓN,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,NO IDENTIFICADO,,,FEMENINO,,NO CONDUCTOR,NO CONDUCTOR,,,,AUTOMÓVIL,02/09/2023,2023,SETIEMBRE,SÁBADO,20,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-09-120,V-2023-09-120-1,P-2023-09-120-1-1,LIMA,LIMA,SAN MARTIN DE PORRES,CONDUCTOR,ILESO,,,IDENTIFICADO,PERÚ,41,MASCULINO,SI,VIGENTE,A III C,NO,,NO,ÓMNIBUS,08/09/2023,2023,SETIEMBRE,VIERNES,11,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
A-2023-09-120,V-2023-09-120-2,P-2023-09-120-2-1,LIMA,LIMA,SAN MARTIN DE PORRES,CONDUCTOR,FALLECIDO,,EN EL LUGAR DE LOS HECHOS,IDENTIFICADO,PERÚ,47,MASCULINO,,NO CORRESPONDE,NO CORRESPONDE,NO,,NO,BICICLETA,08/09/2023,2023,SETIEMBRE,VIERNES,11,CHOQUE,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,AVENIDA,NO CORRESPONDE,URBANO
